,Quantity,EmployeeId,MonthsInJob,YrsInJob
1433,2.0,8.0,84,7.0
1434,80.0,8.0,84,7.0
1435,18.0,8.0,84,7.0
1436,4.0,8.0,88,7.0
1437,6.0,8.0,97,8.0
1438,20.0,8.0,97,8.0
1439,60.0,8.0,97,8.0
1440,50.0,8.0,98,8.0
1441,35.0,8.0,98,8.0
1442,40.0,8.0,98,8.0
1443,10.0,8.0,98,8.0
1444,2.0,8.0,98,8.0
1445,30.0,8.0,98,8.0
1446,80.0,8.0,97,8.0
1447,35.0,8.0,97,8.0
1448,30.0,8.0,97,8.0
1449,20.0,8.0,97,8.0
1450,24.0,8.0,97,8.0
1451,18.0,8.0,97,8.0
1452,65.0,8.0,82,7.0
1453,60.0,8.0,82,7.0
1454,65.0,8.0,94,8.0
1455,35.0,8.0,94,8.0
1456,28.0,8.0,87,7.0
1457,11.0,8.0,87,7.0
1458,30.0,8.0,97,8.0
1459,20.0,8.0,97,8.0
1460,30.0,8.0,97,8.0
1461,10.0,8.0,97,8.0
1462,9.0,8.0,94,8.0
1463,12.0,8.0,94,8.0
1464,4.0,8.0,84,7.0
1465,21.0,8.0,84,7.0
1466,12.0,8.0,96,8.0
1467,50.0,8.0,98,8.0
1468,50.0,8.0,86,7.0
1469,24.0,8.0,86,7.0
1470,24.0,8.0,86,7.0
1471,3.0,8.0,89,7.0
1472,30.0,8.0,89,7.0
1473,15.0,8.0,89,7.0
1474,25.0,8.0,89,7.0
1475,21.0,8.0,89,7.0
1476,15.0,8.0,87,7.0
1477,20.0,8.0,87,7.0
1478,30.0,8.0,85,7.0
1479,20.0,8.0,85,7.0
1480,10.0,8.0,83,7.0
1481,10.0,8.0,83,7.0
1482,12.0,8.0,83,7.0
1483,30.0,8.0,88,7.0
1484,24.0,8.0,88,7.0
1485,5.0,8.0,88,7.0
1486,20.0,8.0,91,8.0
1487,18.0,8.0,91,8.0
1488,20.0,8.0,78,6.0
1489,40.0,8.0,78,6.0
1490,15.0,8.0,78,6.0
1491,24.0,8.0,85,7.0
1492,40.0,8.0,85,7.0
1493,15.0,8.0,81,7.0
1494,20.0,8.0,81,7.0
1495,20.0,8.0,81,7.0
1496,10.0,8.0,80,7.0
1497,8.0,8.0,80,7.0
1498,6.0,8.0,84,7.0
1499,20.0,8.0,84,7.0
1500,6.0,8.0,79,7.0
1501,20.0,8.0,79,7.0
1502,28.0,8.0,84,7.0
1503,12.0,8.0,84,7.0
1504,10.0,8.0,89,7.0
1505,15.0,8.0,89,7.0
1506,40.0,8.0,89,7.0
1507,15.0,8.0,85,7.0
1508,7.0,8.0,85,7.0
1509,35.0,8.0,82,7.0
1510,14.0,8.0,82,7.0
1511,60.0,8.0,82,7.0
1512,30.0,8.0,82,7.0
1513,5.0,8.0,88,7.0
1514,15.0,8.0,93,8.0
1515,35.0,8.0,95,8.0
1516,35.0,8.0,82,7.0
1517,6.0,8.0,82,7.0
1518,10.0,8.0,82,7.0
1519,40.0,8.0,84,7.0
1520,21.0,8.0,84,7.0
1521,6.0,8.0,83,7.0
1522,12.0,8.0,83,7.0
1523,10.0,8.0,79,7.0
1524,5.0,8.0,79,7.0
1525,3.0,8.0,86,7.0
1526,6.0,8.0,86,7.0
1527,10.0,8.0,86,7.0
1528,20.0,8.0,98,8.0
1529,10.0,8.0,98,8.0
1530,21.0,8.0,92,8.0
1531,8.0,8.0,92,8.0
1532,10.0,8.0,83,7.0
1533,4.0,8.0,83,7.0
1534,30.0,8.0,83,7.0
1535,15.0,8.0,83,7.0
1536,6.0,8.0,93,8.0
1537,20.0,8.0,93,8.0
1538,21.0,8.0,93,8.0
1539,20.0,8.0,93,8.0
1540,18.0,8.0,81,7.0
1541,20.0,8.0,81,7.0
1542,30.0,8.0,78,7.0
1543,25.0,8.0,78,7.0
1544,25.0,8.0,78,7.0
1545,24.0,8.0,91,8.0
1546,20.0,8.0,91,8.0
1547,8.0,8.0,91,8.0
1548,12.0,8.0,98,8.0
1549,6.0,8.0,98,8.0
1550,15.0,8.0,98,8.0
1551,5.0,8.0,89,7.0
1552,8.0,8.0,89,7.0
1553,14.0,8.0,89,7.0
1554,20.0,8.0,96,8.0
1555,30.0,8.0,96,8.0
1556,14.0,8.0,96,8.0
1557,16.0,8.0,96,8.0
1558,8.0,8.0,96,8.0
1559,20.0,8.0,96,8.0
1560,30.0,8.0,87,7.0
1561,70.0,8.0,87,7.0
1562,50.0,8.0,97,8.0
1563,20.0,8.0,97,8.0
1564,20.0,8.0,97,8.0
1565,20.0,8.0,98,8.0
1566,4.0,8.0,98,8.0
1567,30.0,8.0,98,8.0
1568,7.0,8.0,98,8.0
1569,40.0,8.0,92,8.0
1570,12.0,8.0,92,8.0
1571,3.0,8.0,92,8.0
1572,4.0,8.0,77,6.0
1573,10.0,8.0,77,6.0
1574,5.0,8.0,81,7.0
1575,5.0,8.0,81,7.0
1576,5.0,8.0,95,8.0
1577,10.0,8.0,97,8.0
1578,15.0,8.0,97,8.0
1579,15.0,8.0,97,8.0
1580,30.0,8.0,97,8.0
1581,20.0,8.0,78,6.0
1582,10.0,8.0,78,6.0
1583,15.0,8.0,78,6.0
1584,15.0,8.0,78,6.0
1585,21.0,8.0,90,8.0
1586,10.0,8.0,87,7.0
1587,50.0,7.0,88,7.0
1588,30.0,7.0,88,7.0
1589,15.0,7.0,88,7.0
1590,40.0,7.0,88,7.0
1591,50.0,7.0,88,7.0
1592,20.0,7.0,81,7.0
1593,40.0,7.0,94,8.0
1594,30.0,7.0,94,8.0
1595,10.0,7.0,84,7.0
1596,30.0,7.0,84,7.0
1597,42.0,7.0,84,7.0
1598,5.0,7.0,84,7.0
1599,2.0,7.0,84,7.0
1600,30.0,7.0,97,8.0
1601,20.0,7.0,97,8.0
1602,42.0,7.0,97,8.0
1603,40.0,7.0,92,8.0
1604,20.0,7.0,92,8.0
1605,24.0,7.0,92,8.0
1606,10.0,7.0,100,8.0
1607,10.0,7.0,98,8.0
1608,24.0,7.0,98,8.0
1609,10.0,7.0,98,8.0
1610,18.0,7.0,82,7.0
1611,4.0,7.0,90,8.0
1612,21.0,7.0,90,8.0
1613,20.0,7.0,90,8.0
1614,25.0,7.0,87,7.0
1615,25.0,7.0,87,7.0
1616,14.0,7.0,87,7.0
1617,15.0,7.0,98,8.0
1618,30.0,7.0,81,7.0
1619,8.0,7.0,81,7.0
1620,14.0,7.0,81,7.0
1621,60.0,7.0,85,7.0
1622,49.0,7.0,85,7.0
1623,30.0,7.0,85,7.0
1624,3.0,7.0,91,8.0
1625,6.0,7.0,91,8.0
1626,10.0,7.0,91,8.0
1627,10.0,7.0,97,8.0
1628,15.0,7.0,97,8.0
1629,14.0,7.0,97,8.0
1630,7.0,7.0,82,7.0
1631,25.0,7.0,82,7.0
1632,6.0,7.0,82,7.0
1633,48.0,7.0,82,7.0
1634,3.0,7.0,92,8.0
1635,49.0,7.0,92,8.0
1636,100.0,7.0,99,8.0
1637,70.0,7.0,99,8.0
1638,100.0,7.0,99,8.0
1639,60.0,7.0,99,8.0
1640,30.0,7.0,98,8.0
1641,80.0,7.0,98,8.0
1642,44.0,7.0,98,8.0
1643,50.0,7.0,98,8.0
1644,100.0,7.0,93,8.0
1645,30.0,7.0,93,8.0
1646,30.0,7.0,93,8.0
1647,120.0,7.0,93,8.0
1648,15.0,7.0,100,8.0
1649,15.0,7.0,100,8.0
1650,20.0,7.0,100,8.0
1651,20.0,7.0,100,8.0
1652,36.0,7.0,87,7.0
1653,30.0,7.0,87,7.0
1654,60.0,7.0,87,7.0
1655,35.0,7.0,90,8.0
1656,60.0,7.0,90,8.0
1657,15.0,7.0,88,7.0
1658,25.0,7.0,88,7.0
1659,18.0,7.0,88,7.0
1660,6.0,7.0,88,7.0
1661,15.0,7.0,90,7.0
1662,20.0,7.0,96,8.0
1663,4.0,7.0,100,8.0
1664,10.0,7.0,89,7.0
1665,10.0,7.0,89,7.0
1666,6.0,7.0,89,7.0
1667,8.0,7.0,89,7.0
1668,30.0,7.0,80,7.0
1669,15.0,7.0,80,7.0
1670,40.0,7.0,80,7.0
1671,42.0,7.0,100,8.0
1672,3.0,7.0,95,8.0
1673,6.0,7.0,95,8.0
1674,20.0,7.0,93,8.0
1675,10.0,7.0,93,8.0
1676,4.0,7.0,93,8.0
1677,20.0,7.0,86,7.0
1678,30.0,7.0,86,7.0
1679,50.0,7.0,86,7.0
1680,15.0,7.0,86,7.0
1681,30.0,7.0,86,7.0
1682,25.0,7.0,100,8.0
1683,30.0,7.0,100,8.0
1684,24.0,7.0,88,7.0
1685,15.0,7.0,88,7.0
1686,10.0,7.0,92,8.0
1687,36.0,7.0,92,8.0
1688,36.0,7.0,99,8.0
1689,70.0,7.0,99,8.0
1690,90.0,7.0,99,8.0
1691,21.0,7.0,99,8.0
1692,70.0,7.0,99,8.0
1693,6.0,7.0,96,8.0
1694,60.0,7.0,96,8.0
1695,52.0,7.0,96,8.0
1696,24.0,7.0,96,8.0
1697,30.0,7.0,96,8.0
1698,35.0,7.0,91,8.0
1699,80.0,7.0,91,8.0
1700,36.0,7.0,91,8.0
1701,13.0,7.0,91,8.0
1702,45.0,7.0,92,8.0
1703,14.0,7.0,92,8.0
1704,50.0,7.0,97,8.0
1705,30.0,7.0,97,8.0
1706,30.0,7.0,97,8.0
1707,50.0,7.0,99,8.0
1708,35.0,7.0,99,8.0
1709,30.0,7.0,97,8.0
1710,3.0,7.0,97,8.0
1711,35.0,7.0,87,7.0
1712,30.0,7.0,87,7.0
1713,35.0,7.0,100,8.0
1714,3.0,7.0,100,8.0
1715,42.0,7.0,100,8.0
1716,40.0,7.0,90,7.0
1717,18.0,7.0,90,7.0
1718,25.0,7.0,90,7.0
1719,15.0,7.0,87,7.0
1720,15.0,7.0,87,7.0
1721,20.0,7.0,96,8.0
1722,20.0,7.0,96,8.0
1723,20.0,7.0,95,8.0
1724,10.0,7.0,88,7.0
1725,6.0,7.0,88,7.0
1726,12.0,7.0,88,7.0
1727,9.0,7.0,88,7.0
1728,8.0,7.0,88,7.0
1729,5.0,7.0,88,7.0
1730,8.0,7.0,92,8.0
1731,36.0,7.0,83,7.0
1732,15.0,7.0,83,7.0
1733,7.0,7.0,83,7.0
1734,18.0,7.0,83,7.0
1735,35.0,7.0,90,8.0
1736,12.0,7.0,90,8.0
1737,20.0,7.0,90,8.0
1738,50.0,7.0,82,7.0
1739,12.0,7.0,82,7.0
1740,20.0,7.0,85,7.0
1741,20.0,7.0,98,8.0
1742,8.0,7.0,98,8.0
1743,30.0,7.0,80,7.0
1744,9.0,7.0,80,7.0
1745,24.0,7.0,82,7.0
1746,20.0,7.0,92,8.0
1747,30.0,7.0,92,8.0
1748,14.0,7.0,100,8.0
1749,8.0,7.0,82,7.0
1750,9.0,7.0,82,7.0
1751,20.0,7.0,97,8.0
1752,21.0,7.0,97,8.0
1753,20.0,7.0,87,7.0
1754,16.0,7.0,98,8.0
1755,15.0,7.0,98,8.0
1756,5.0,7.0,81,7.0
1757,1.0,7.0,81,7.0
1758,20.0,7.0,96,8.0
1759,20.0,7.0,98,8.0
1760,5.0,7.0,98,8.0
1761,6.0,7.0,98,8.0
1762,2.0,7.0,88,7.0
1763,50.0,5.0,96,8.0
1764,55.0,5.0,91,8.0
1765,48.0,5.0,91,8.0
1766,100.0,5.0,91,8.0
1767,18.0,5.0,98,8.0
1768,35.0,5.0,98,8.0
1769,30.0,5.0,92,8.0
1770,35.0,5.0,92,8.0
1771,10.0,5.0,89,7.0
1772,12.0,5.0,89,7.0
1773,18.0,5.0,89,7.0
1774,21.0,5.0,89,7.0
1775,15.0,5.0,81,7.0
1776,21.0,5.0,81,7.0
1777,21.0,5.0,81,7.0
1778,40.0,5.0,86,7.0
1779,12.0,5.0,86,7.0
1780,70.0,5.0,86,7.0
1781,42.0,5.0,86,7.0
1782,10.0,5.0,85,7.0
1783,10.0,5.0,85,7.0
1784,20.0,5.0,85,7.0
1785,15.0,5.0,89,7.0
1786,20.0,5.0,89,7.0
1787,21.0,5.0,89,7.0
1788,10.0,5.0,86,7.0
1789,18.0,5.0,86,7.0
1790,10.0,5.0,84,7.0
1791,40.0,5.0,84,7.0
1792,10.0,5.0,84,7.0
1793,30.0,5.0,84,7.0
1794,3.0,5.0,100,8.0
1795,2.0,5.0,100,8.0
1796,60.0,5.0,83,7.0
1797,20.0,5.0,83,7.0
1798,21.0,5.0,100,8.0
1799,6.0,5.0,100,8.0
1800,40.0,5.0,100,8.0
1801,20.0,5.0,95,8.0
1802,12.0,5.0,95,8.0
1803,6.0,5.0,95,8.0
1804,30.0,5.0,96,8.0
1805,50.0,5.0,96,8.0
1806,18.0,5.0,96,8.0
1807,27.0,5.0,96,8.0
1808,12.0,5.0,96,8.0
1809,12.0,5.0,96,8.0
1810,120.0,5.0,96,8.0
1811,42.0,5.0,96,8.0
1812,14.0,5.0,93,8.0
1813,12.0,5.0,93,8.0
1814,100.0,5.0,93,8.0
1815,45.0,5.0,93,8.0
1816,42.0,5.0,93,8.0
1817,28.0,5.0,101,8.0
1818,25.0,5.0,101,8.0
1819,24.0,5.0,101,8.0
1820,30.0,5.0,101,8.0
1821,40.0,5.0,100,8.0
1822,20.0,5.0,100,8.0
1823,10.0,5.0,100,8.0
1824,50.0,5.0,100,8.0
1825,56.0,5.0,85,7.0
1826,70.0,5.0,85,7.0
1827,80.0,5.0,85,7.0
1828,21.0,5.0,100,8.0
1829,20.0,5.0,100,8.0
1830,15.0,5.0,100,8.0
1831,10.0,5.0,100,8.0
1832,10.0,5.0,100,8.0
1833,15.0,5.0,99,8.0
1834,50.0,5.0,99,8.0
1835,30.0,5.0,99,8.0
1836,16.0,5.0,99,8.0
1837,21.0,5.0,89,7.0
1838,50.0,5.0,89,7.0
1839,6.0,5.0,86,7.0
1840,10.0,5.0,95,8.0
1841,30.0,5.0,95,8.0
1842,30.0,5.0,95,8.0
1843,60.0,5.0,81,7.0
1844,20.0,5.0,81,7.0
1845,5.0,5.0,99,8.0
1846,10.0,5.0,99,8.0
1847,42.0,5.0,99,8.0
1848,10.0,5.0,99,8.0
1849,15.0,5.0,94,8.0
1850,15.0,5.0,94,8.0
1851,25.0,5.0,94,8.0
1852,30.0,5.0,94,8.0
1853,30.0,5.0,94,8.0
1854,35.0,5.0,101,8.0
1855,15.0,5.0,101,8.0
1856,20.0,5.0,99,8.0
1857,16.0,5.0,99,8.0
1858,40.0,5.0,99,8.0
1859,10.0,5.0,102,9.0
1860,10.0,5.0,97,8.0
1861,15.0,5.0,97,8.0
1862,3.0,5.0,97,8.0
1863,8.0,5.0,100,8.0
1864,15.0,5.0,99,8.0
1865,20.0,5.0,99,8.0
1866,40.0,5.0,99,8.0
1867,15.0,5.0,99,8.0
1868,20.0,5.0,91,8.0
1869,10.0,5.0,91,8.0
1870,14.0,5.0,91,8.0
1871,15.0,5.0,94,8.0
1872,20.0,5.0,94,8.0
1873,10.0,5.0,92,8.0
1874,6.0,5.0,92,8.0
1875,12.0,5.0,92,8.0
1876,30.0,5.0,92,8.0
1877,12.0,5.0,81,7.0
1878,5.0,5.0,81,7.0
1879,10.0,5.0,81,7.0
1880,16.0,9.0,84,7.0
1881,45.0,9.0,84,7.0
1882,7.0,9.0,84,7.0
1883,24.0,9.0,84,7.0
1884,40.0,9.0,87,7.0
1885,40.0,9.0,87,7.0
1886,20.0,9.0,79,7.0
1887,30.0,9.0,79,7.0
1888,25.0,9.0,84,7.0
1889,5.0,9.0,84,7.0
1890,40.0,9.0,84,7.0
1891,10.0,9.0,79,7.0
1892,35.0,9.0,79,7.0
1893,18.0,9.0,79,7.0
1894,15.0,9.0,81,7.0
1895,35.0,9.0,81,7.0
1896,30.0,9.0,81,7.0
1897,18.0,9.0,81,7.0
1898,20.0,9.0,84,7.0
1899,40.0,9.0,84,7.0
1900,50.0,9.0,82,7.0
1901,10.0,9.0,82,7.0
1902,6.0,9.0,82,7.0
1903,15.0,9.0,82,7.0
1904,12.0,9.0,82,7.0
1905,21.0,9.0,86,7.0
1906,40.0,9.0,86,7.0
1907,6.0,9.0,86,7.0
1908,25.0,9.0,86,7.0
1909,70.0,9.0,71,6.0
1910,80.0,9.0,71,6.0
1911,21.0,9.0,71,6.0
1912,40.0,9.0,71,6.0
1913,30.0,9.0,71,6.0
1914,20.0,9.0,83,7.0
1915,4.0,9.0,83,7.0
1916,20.0,9.0,87,7.0
1917,40.0,9.0,74,6.0
1918,9.0,9.0,74,6.0
1919,25.0,9.0,74,6.0
1920,42.0,9.0,76,6.0
1921,60.0,9.0,76,6.0
1922,35.0,9.0,76,6.0
1923,20.0,9.0,68,6.0
1924,35.0,9.0,68,6.0
1925,30.0,9.0,68,6.0
1926,25.0,9.0,68,6.0
1927,50.0,9.0,88,7.0
1928,15.0,9.0,88,7.0
1929,6.0,9.0,88,7.0
1930,28.0,9.0,68,6.0
1931,60.0,9.0,68,6.0
1932,36.0,9.0,68,6.0
1933,60.0,9.0,68,6.0
1934,30.0,9.0,89,7.0
1935,25.0,9.0,89,7.0
1936,110.0,9.0,89,7.0
1937,16.0,9.0,85,7.0
1938,50.0,9.0,88,7.0
1939,50.0,9.0,88,7.0
1940,15.0,9.0,89,7.0
1941,16.0,9.0,89,7.0
1942,10.0,9.0,86,7.0
1943,20.0,9.0,86,7.0
1944,21.0,9.0,86,7.0
1945,10.0,9.0,86,7.0
1946,2.0,9.0,88,7.0
1947,15.0,9.0,73,6.0
1948,10.0,9.0,73,6.0
1949,35.0,9.0,89,7.0
1950,30.0,9.0,89,7.0
1951,20.0,9.0,85,7.0
1952,25.0,9.0,85,7.0
1953,20.0,9.0,85,7.0
1954,10.0,9.0,87,7.0
1955,30.0,9.0,87,7.0
1956,24.0,9.0,87,7.0
1957,35.0,9.0,87,7.0
1958,20.0,9.0,87,7.0
1959,14.0,9.0,77,6.0
1960,18.0,9.0,77,6.0
1961,49.0,9.0,86,7.0
1962,18.0,9.0,86,7.0
1963,28.0,9.0,88,7.0
1964,4.0,9.0,80,7.0
1965,1.0,9.0,85,7.0
1966,7.0,9.0,78,6.0
1967,1.0,9.0,78,6.0
1968,2.0,9.0,86,7.0
1969,5.0,9.0,86,7.0
1970,10.0,9.0,79,7.0
1971,20.0,9.0,79,7.0
1972,18.0,9.0,79,7.0
1973,4.0,9.0,89,7.0
1974,3.0,9.0,89,7.0
1975,21.0,9.0,89,7.0
1976,20.0,9.0,77,6.0
1977,10.0,9.0,86,7.0
1978,50.0,9.0,87,7.0
1979,12.0,9.0,87,7.0
1980,16.0,9.0,87,7.0
1981,15.0,9.0,71,6.0
1982,20.0,9.0,88,7.0
1983,6.0,9.0,88,7.0
1984,40.0,9.0,88,7.0
1985,10.0,9.0,88,7.0
1986,40.0,9.0,88,7.0
1987,6.0,6.0,82,7.0
1988,40.0,6.0,82,7.0
1989,24.0,6.0,82,7.0
1990,20.0,6.0,83,7.0
1991,3.0,6.0,100,8.0
1992,30.0,6.0,85,7.0
1993,20.0,6.0,85,7.0
1994,12.0,6.0,85,7.0
1995,15.0,6.0,86,7.0
1996,30.0,6.0,86,7.0
1997,20.0,6.0,86,7.0
1998,10.0,6.0,90,8.0
1999,40.0,6.0,90,8.0
2000,16.0,6.0,90,8.0
2001,35.0,6.0,96,8.0
2002,6.0,6.0,96,8.0
2003,24.0,6.0,96,8.0
2004,25.0,6.0,94,8.0
2005,10.0,6.0,94,8.0
2006,60.0,6.0,94,8.0
2007,25.0,6.0,100,8.0
2008,20.0,6.0,87,7.0
2009,10.0,6.0,87,7.0
2010,12.0,6.0,90,7.0
2011,8.0,6.0,90,7.0
2012,15.0,6.0,85,7.0
2013,18.0,6.0,85,7.0
2014,10.0,6.0,102,8.0
2015,20.0,6.0,102,8.0
2016,16.0,6.0,88,7.0
2017,15.0,6.0,88,7.0
2018,6.0,6.0,88,7.0
2019,30.0,6.0,88,7.0
2020,6.0,6.0,93,8.0
2021,10.0,6.0,93,8.0
2022,15.0,6.0,93,8.0
2023,35.0,6.0,99,8.0
2024,15.0,6.0,99,8.0
2025,18.0,6.0,92,8.0
2026,12.0,6.0,92,8.0
2027,40.0,6.0,83,7.0
2028,15.0,6.0,83,7.0
2029,30.0,6.0,83,7.0
2030,40.0,6.0,83,7.0
2031,35.0,6.0,96,8.0
2032,42.0,6.0,96,8.0
2033,20.0,6.0,96,8.0
2034,20.0,6.0,90,7.0
2035,70.0,6.0,90,7.0
2036,45.0,6.0,102,8.0
2037,21.0,6.0,102,8.0
2038,16.0,6.0,102,8.0
2039,20.0,6.0,102,8.0
2040,80.0,6.0,102,8.0
2041,18.0,6.0,92,8.0
2042,35.0,6.0,92,8.0
2043,40.0,6.0,92,8.0
2044,30.0,6.0,92,8.0
2045,20.0,6.0,92,8.0
2046,30.0,6.0,97,8.0
2047,30.0,6.0,97,8.0
2048,7.0,6.0,97,8.0
2049,24.0,6.0,97,8.0
2050,36.0,6.0,90,8.0
2051,36.0,6.0,90,8.0
2052,8.0,6.0,86,7.0
2053,70.0,6.0,86,7.0
2054,28.0,6.0,86,7.0
2055,4.0,6.0,98,8.0
2056,24.0,6.0,98,8.0
2057,36.0,6.0,98,8.0
2058,18.0,6.0,101,8.0
2059,5.0,6.0,101,8.0
2060,18.0,6.0,101,8.0
2061,15.0,6.0,102,9.0
2062,24.0,6.0,102,9.0
2063,28.0,6.0,95,8.0
2064,6.0,6.0,95,8.0
2065,3.0,6.0,95,8.0
2066,3.0,6.0,91,8.0
2067,8.0,6.0,91,8.0
2068,9.0,6.0,91,8.0
2069,20.0,6.0,100,8.0
2070,12.0,6.0,100,8.0
2071,30.0,6.0,100,8.0
2072,25.0,6.0,100,8.0
2073,40.0,6.0,86,7.0
2074,60.0,6.0,86,7.0
2075,24.0,6.0,86,7.0
2076,45.0,6.0,86,7.0
2077,130.0,6.0,98,8.0
2078,20.0,6.0,98,8.0
2079,35.0,6.0,81,7.0
2080,25.0,6.0,81,7.0
2081,5.0,6.0,96,8.0
2082,35.0,6.0,96,8.0
2083,35.0,6.0,96,8.0
2084,49.0,6.0,101,8.0
2085,15.0,6.0,101,8.0
2086,60.0,6.0,101,8.0
2087,14.0,6.0,98,8.0
2088,20.0,6.0,98,8.0
2089,25.0,6.0,85,7.0
2090,25.0,6.0,85,7.0
2091,21.0,6.0,102,8.0
2092,15.0,6.0,102,8.0
2093,20.0,6.0,102,8.0
2094,9.0,6.0,99,8.0
2095,9.0,6.0,99,8.0
2096,20.0,6.0,99,8.0
2097,30.0,6.0,101,8.0
2098,2.0,6.0,101,8.0
2099,3.0,6.0,97,8.0
2100,20.0,6.0,101,8.0
2101,14.0,6.0,87,7.0
2102,20.0,6.0,87,7.0
2103,20.0,6.0,98,8.0
2104,3.0,6.0,98,8.0
2105,20.0,6.0,88,7.0
2106,12.0,6.0,88,7.0
2107,3.0,6.0,88,7.0
2108,15.0,6.0,88,7.0
2109,9.0,6.0,81,7.0
2110,40.0,6.0,81,7.0
2111,50.0,6.0,97,8.0
2112,9.0,6.0,97,8.0
2113,8.0,6.0,97,8.0
2114,30.0,6.0,97,8.0
2115,35.0,6.0,97,8.0
2116,18.0,6.0,89,7.0
2117,15.0,6.0,89,7.0
2118,30.0,6.0,89,7.0
2119,12.0,6.0,89,7.0
2120,4.0,6.0,96,8.0
2121,5.0,6.0,96,8.0
2122,24.0,6.0,82,7.0
2123,2.0,6.0,82,7.0
2124,20.0,6.0,82,7.0
2125,6.0,6.0,98,8.0
2126,15.0,6.0,98,8.0
2127,15.0,6.0,91,8.0
2128,6.0,6.0,91,8.0
2129,15.0,6.0,91,8.0
2130,8.0,6.0,91,8.0
2131,10.0,6.0,93,8.0
2132,24.0,6.0,81,7.0
2133,2.0,6.0,102,8.0
2134,3.0,6.0,102,8.0
2135,14.0,6.0,100,8.0
2136,16.0,6.0,101,8.0
2137,6.0,6.0,99,8.0
2138,3.0,6.0,99,8.0
2139,12.0,6.0,101,8.0
2140,14.0,6.0,101,8.0
2141,8.0,6.0,101,8.0
2142,21.0,6.0,94,8.0
2143,15.0,6.0,94,8.0
2144,2.0,6.0,94,8.0
2145,30.0,6.0,83,7.0
2146,12.0,6.0,83,7.0
2147,15.0,6.0,83,7.0
2148,10.0,6.0,101,8.0
2149,5.0,6.0,101,8.0
2150,6.0,6.0,101,8.0
2151,20.0,6.0,97,8.0
2152,2.0,6.0,97,8.0
2153,20.0,6.0,82,7.0
2154,7.0,6.0,82,7.0
